Date,1 Day Advertised SKU Conversions,1 Day Total Conversions,14 Day Advertised SKU Conversions,14 Day Total Conversions,30 Day Advertised SKU Conversions,30 Day Total Conversions,7 Day Advertised SKU Conversions,7 Day Total Conversions,1 Day Advertised SKU Units,1 Day Total Units,14 Day Advertised SKU Units,14 Day Total Units,30 Day Advertised SKU Units,30 Day Total Units,7 Day Advertised SKU Units,7 Day Total Units,1 Day Advertised SKU Sales (*),1 Day Total Sales (*),14 Day Advertised SKU Sales (*),14 Day Total Sales (*),30 Day Advertised SKU Sales (*),30 Day Total Sales (*),7 Day Advertised SKU Sales (*),7 Day Total Sales (*),Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Campaign Status,Clicks,Cost (*),Impressions,Portfolio Name
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,4,2.96,1618,Fireplace Painting Kit
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,8,2.46,244,Fireplace doors
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,0,0.0,56,Seat belt grabber
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,2,1.26,16,Seat belt grabber
45888,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,31.96,31.96,31.96,31.96,31.96,31.96,31.96,31.96,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,8,4.64,313,
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,2.86,124,Smoke Extractor
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,2.46,335,Smoke Extractor
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,2,1.5,715,Fireplace Cleaner
45888,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,49.98,49.98,49.98,49.98,49.98,49.98,49.98,49.98,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,6,3.7,286,
45888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,6,2.92,327,Paint roller cover
45888,0,0,2,4,2,4,2,4,0,0,4,6,4,6,4,6,0.0,0.0,55.96,74.94,55.96,74.94,55.96,74.94,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,6,3.02,554,Paint roller cover
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,1,Fireplace doors
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,2,0.72,12,Fireplace doors
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,2,0.9,17,Fireplace doors
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,18,Fireplace doors
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,1.0,70,Fireplace doors
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,8,4.38,1693,Fireplace Painting Kit
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,21,Seat belt grabber
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,4,1.72,303,Fireplace doors
45889,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,4.54,242,
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,2,2.2,88,Smoke Extractor
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,4,3.0,177,Smoke Extractor
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,4,1.46,175,Seat belt grabber
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,4,3.0,242,
45889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,4,3.14,687,Paint roller cover
45889,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,22.98,22.98,22.98,22.98,22.98,22.98,22.98,22.98,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,6,4.36,327,Paint roller cover
45889,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,8,5.88,799,Fireplace Cleaner
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,18,Fireplace doors
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,0,0.0,11,Fireplace doors
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,4,1.16,89,Fireplace doors
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,20,13.44,1058,Fireplace Painting Kit
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,4,2.0,74,Fireplace doors
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,0,0.0,104,Paint Roller Kits
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,0,0.0,236,Paint roller cover
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,2,1.1,32,Seat belt grabber
45890,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,4.3,101,
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,2,1.68,144,Paint Roller Kits
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,2,1.5,147,
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,2,1.5,162,
45890,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,388,Smoke Extractor
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,4,1.56,6,Fireplace doors
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,4,1.9,88,Seat belt grabber
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,4,3.0,1045,Fireplace Cleaner
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539309954473914,Xtractor - B0CGGP5FP5 - Broad+ STR [odor] (Daniyal) TOS100,282680986919776,SmokeXtractor - Broad+ STR [odor] (Shane) TOS100,PAUSED,4,4.099998,1503,Smoke Extractor
45890,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,6,4.64,622,Paint roller cover
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,1,Fireplace doors
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,6,2.86,28,Fireplace doors
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,5,Seat belt grabber
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,10,5.9,843,Fireplace Painting Kit
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,2,0.36,65,Fireplace doors
45891,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,15.98,15.98,15.98,15.98,15.98,15.98,15.98,15.98,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,4.139998,70,
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,1.0,102,Fireplace doors
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,4,1.36,190,Fireplace doors
45891,2,2,2,2,2,2,2,2,4,4,4,4,4,4,4,4,59.96,59.96,59.96,59.96,59.96,59.96,59.96,59.96,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,3.0,8,Smoke Extractor
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,2,0.5,64,
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,4,3.0,374,Fireplace Cleaner
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,6,4.22,294,
45891,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,47.96,47.96,47.96,47.96,47.96,47.96,47.96,47.96,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,8,3.56,177,Seat belt grabber
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,8,4.3,154,Paint roller cover
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,8,4.44,209,Picnic Table
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,8,5.3,703,Paint Roller Kits
45891,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,29.98,29.98,29.98,29.98,29.98,29.98,29.98,29.98,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,12,8.38,594,Paint roller cover
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,12,6.98,606,Paint Roller Kits
45891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,14,2.08,545,Picnic Table
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,2,Fireplace doors
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,21,Fireplace doors
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,8,4.78,871,Fireplace Painting Kit
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,4,1.92,62,Fireplace doors
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,15,Seat belt grabber
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,4.24,106,
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,0,0.0,50,
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,2,0.48,4,Fireplace doors
45892,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,998.0,998.0,998.0,998.0,998.0,998.0,998.0,998.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,4,1.52,29,Fireplace doors
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,6,2.54,54,Fireplace doors
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,2,1.0,162,Paint roller cover
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,3.0,178,Smoke Extractor
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,4,2.26,198,Picnic Table
45892,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,35.98,35.98,35.98,35.98,35.98,35.98,35.98,35.98,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,4,3.0,712,Fireplace Cleaner
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,6,4.32,85,
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,8,2.2,306,Picnic Table
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,8,5.54,471,Paint Roller Kits
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,8,5.52,737,Paint Roller Kits
45892,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,71.94,71.94,71.94,71.94,71.94,71.94,71.94,71.94,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,10,4.96,250,Seat belt grabber
45892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,10,6.78,571,Paint roller cover
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,242299024102191,Ad group - 10/17/2022 08:27:22,78925999257812,Heat N Glo Fireplace Doors,ENABLED,0,0.0,0,Fireplace doors
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273434202641670,Ad group - 1/27/2023 19:31:20,146420942892172,Seat belt grabber exact,PAUSED,0,0.0,1,Seat belt grabber
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10128243813168,Ad group - 10/17/2022 07:50:33,67630955342793,Temco Fireplace door,ENABLED,0,0.0,3,Fireplace doors
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141498660241410,Ad group - 10/17/2022 08:25:25,21856195244708,FMI Fireplace Door,ENABLED,0,0.0,2,Fireplace doors
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,2,0.14,77,Fireplace doors
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,12,6.8,1253,Fireplace Painting Kit
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,4,1.96,216,Fireplace doors
45893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,6,2.92,43,Fireplace doors
45893,0,0,2,2,2,2,2,2,0,0,2,2,2,2,2,2,0.0,0.0,15.98,15.98,15.98,15.98,15.98,15.98,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,6,3.64,136,
