Date,Customer Search Term,Keyword ID,Keyword Text,Match Type,Ad Group ID,Ad Group Name,Campaign ID,Campaign Name,Campaign Status,Clicks,Cost (*),Impressions,Portfolio Name,1 Day Total Conversions,1 Day Advertised SKU Conversions
45894,gldzi low picnic table,369875270069623,+low +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,15,Picnic Table,0,0
45894,b0bw4csf44,412206056289203,substitutes,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,1.19,15,Paint Roller Kits,0,0
45894,seatbelt grabber handle,522907048511175,+seatbelt +grabber,BROAD,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,1,0.52,16,,1,1
45894,sryblt low picnic table,369875270069623,+low +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,20,Picnic Table,0,0
45894,fireplace makeover kits,508779402148054,fireplace makeover kits,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,0.5,22,Fireplace Painting Kit,0,0
45894,paint rollers 3 inch,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.58,24,Paint roller cover,0,0
45894,b01n1x2rxx,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,24,,0,0
45894,low picnic table portable,369875270069623,+low +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,28,Picnic Table,0,0
45894,picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.54,28,Picnic Table,0,0
45894,seat belt extender for booster seat,223500436231088,+seat +belt +extender,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.4,29,Seat belt grabber,0,0
45894,b0b75kx15j,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,29,,0,0
45894,superior fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.5,52,Fireplace doors,0,0
45894,brick anew fireplace paint kit,546892118977341,+brick +paint +kit,BROAD,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,0.45,61,Fireplace Painting Kit,2,1
45894,18 inch paint roller,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.37,81,Paint Roller Kits,0,0
45894,smoke odor eliminator,371554855635513,smoke odor eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,0.75,134,Smoke Extractor,0,0
45894,brick fireplace paint kit,546892118977341,+brick +paint +kit,BROAD,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,0.14,155,Fireplace Painting Kit,0,0
45894,fireplace cleaner soot cleaner,505086368739077,close-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,2,0.97,25,Fireplace Cleaner,0,0
45894,low picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,2,1.25,26,Picnic Table,0,0
45894,seat belt grabber for seniors,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,0.96,38,Seat belt grabber,0,0
45894,seat belt grabber,449855257284156,seat belt grabber,EXACT,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,2,1.21,138,,0,0
45894,fireplace paint,343722306482676,fireplace paint,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,2,1.29,645,Fireplace Painting Kit,0,0
45894,low picnic table,369875270069623,+low +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,5,2.33,305,Picnic Table,0,0
45895,superior fireplace glass doors 42”,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.48,1,Fireplace doors,0,0
45895,b09wxw4lv7,368021583833522,complements,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45895,b0991hq4k7,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,1,1
45895,product for cleaning soot off chimney rock,413906447222286,loose-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.75,1,Fireplace Cleaner,0,0
45895,18” roller frame,361808128670182,close-match,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,1.11,1,Paint Roller Kits,0,0
45895,martin gray fireplace doors,72604616306219,+martin +fireplace +doors,BROAD,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,1,0.08,2,Fireplace doors,1,1
45895,3 inch metal paint roller,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.5,2,Paint roller cover,0,0
45895,martin fireplace doors,72604616306219,+martin +fireplace +doors,BROAD,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,1,0.5,2,Fireplace doors,0,0
45895,foldable picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,2,Picnic Table,0,0
45895,b09yfy87jv,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,2,,1,1
45895,paint roller 18 inch,361808128670182,close-match,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,0.73,4,Paint Roller Kits,0,0
45895,b07r43sjsv,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,1.05,4,,0,0
45895,wooster 3 inch roller,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,5,Paint roller cover,0,0
45895,majestic fireplace doors,501322588417217,majestic fireplace doors,PHRASE,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,1,0.5,7,Fireplace doors,0,0
45895,paint roller kit with extension pole,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,7,Paint Roller Kits,0,0
45895,18 paint roller,542168944705082,close-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,7,Paint Roller Kits,0,0
45895,majestic fireplace glass doors,500580599516287,majestic fireplace glass doors,PHRASE,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,1,0.5,8,Fireplace doors,1,1
45895,superior fireplaces fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.2,11,Fireplace doors,0,0
45895,boho low picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.46,11,Picnic Table,0,0
45895,b0b58qxtg4,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,12,Paint Roller Kits,0,0
45895,3/8 nap roller 4 inch,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,13,Paint roller cover,0,0
45895,fireplace makeover kits,508779402148054,fireplace makeover kits,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,0.57,15,Fireplace Painting Kit,1,1
45895,paint roller kit,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.4,19,Paint Roller Kits,0,0
45895,3 inch rollers for painting,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.5,19,Paint roller cover,1,1
45895,fireplace brick cleaner,505086368739077,close-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.72,21,Fireplace Cleaner,0,0
45895,brick anew fireplace paint kit,546892118977341,+brick +paint +kit,BROAD,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,1.0,21,Fireplace Painting Kit,0,0
45895,picnic table,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,23,Picnic Table,0,0
45895,boho picnic table,460535592267786,boho picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,29,Picnic Table,0,0
45895,3 inch rollers for painting,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,30,Paint roller cover,2,1
45895,18 paint roller kit,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.5,32,Paint Roller Kits,0,0
45895,martin fireplace door sc36,72604616306219,+martin +fireplace +doors,BROAD,21534281755198,Ad group - 10/17/2022 08:19:56,187979097220942,Martin Fireplace Doors,ENABLED,1,0.45,35,Fireplace doors,0,0
45895,folding picnic table,536133225961669,folding picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.73,41,Picnic Table,0,0
45895,3 inch paint roller,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,1,0.75,50,Paint roller cover,1,1
45895,smoke odor eliminator,371554855635513,smoke odor eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,2,1.5,48,Smoke Extractor,0,0
45895,18 inch paint roller,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,2,0.96,65,Paint Roller Kits,0,0
45895,heatilator fireplace glass doors,168934578822875,+heatilator +fireplace +glass +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,3,1.4,15,Fireplace doors,0,0
45895,portable picnic table,350480518347549,portable picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,3,2.25,96,Picnic Table,0,0
45895,fireplace paint,343722306482676,fireplace paint,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,3,2.06,382,Fireplace Painting Kit,0,0
45896,brick roller paint,361808128670182,close-match,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,0.34,1,Paint Roller Kits,0,0
45896,scent to get fid of cigarette smoke after smoking,401915440849753,loose-match,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.35,1,,0,0
45896,b083vxskvb,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45896,b085g63mcf,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,0,0
45896,beach tables,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,1,Picnic Table,0,0
45896,low picnic tables,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,1,Picnic Table,0,0
45896,neutralize air spray for smoke,401915440849753,loose-match,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,1.05,1,,0,0
45896,heatilator e42 replacement doors,53119457344855,+heatilator +replacement +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.03,2,Fireplace doors,0,0
45896,pipe paint roller,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.41,2,Paint Roller Kits,0,0
45896,seat belt reacher for elderly people,97394454308750,+seat +belt +reacher,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.56,2,Seat belt grabber,1,1
45896,b0c2gxtwmt,396699657220434,substitutes,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,2,Paint Roller Kits,0,0
45896,majestic fireplace doors,501322588417217,majestic fireplace doors,PHRASE,28821048686590,Ad group - 10/17/2022 08:15:58,137462756850400,Majetic Fireplace doors,ENABLED,1,0.08,3,Fireplace doors,0,0
45896,fireplace paint kit,371888044292532,fireplace paint kit,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,0.23,3,Fireplace Painting Kit,0,0
45896,seatbelt grabber,522907048511175,+seatbelt +grabber,BROAD,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,1,0.47,3,,0,0
45896,beach table,481182587130578,beach table,PHRASE,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,3,Picnic Table,0,0
45896,boho picnic table low,369875270069623,+low +picnic +table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.23,4,Picnic Table,0,0
45896,low table for picnic,524598721345077,portable picnic table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.5,4,Picnic Table,0,0
45896,fireplace cleaner,505086368739077,close-match,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.57,4,Fireplace Cleaner,0,0
45896,grab n pull seat belt reacher,97394454308750,+seat +belt +reacher,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.56,5,Seat belt grabber,0,0
45896,picnic tables,331948947324397,folding picnic table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.38,6,Picnic Table,0,0
45896,brick sealer interior,289826232396616,brick sealer interior,EXACT,296298694091943,Sealer Manual - Exact Targeting Ad group - 7/23/2025,314733207305257,Sealer Manual Exact - B0DX83RYSF - 7/23/2025 [Shane],ENABLED,1,0.5,6,,1,1
45896,superior fireplaces fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.5,9,Fireplace doors,0,0
45896,b0792jf8yq,545131882153018,substitutes,TARGETING_EXPRESSION_PREDEFINED,522555218533436,Bulk Auto 0.50,451365854880122,Fireplace CLNR Brush - B0DX84MN59 - Bulk Auto 0.50 - 29-May-25,ENABLED,1,0.75,10,Fireplace Cleaner,0,0
45896,heatilator fireplace doors e36,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.48,13,Fireplace doors,0,0
45896,3 inch rollers for painting,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.5,16,Paint roller cover,0,0
45896,picnic tables for outdoors,361277556219128,close-match,TARGETING_EXPRESSION_PREDEFINED,395211320602878,Picnic Table - SP - AUTO Catchall $0.15 (Shane),369738110835515,Picnic Table - SP - AUTO Catchall $0.15 (Shane) - B0DX8Q1G27,ENABLED,1,0.75,23,Picnic Table,0,0
45896,superior fireplace glass doors,141132262596818,+superior +fireplace +doors,BROAD,126537202219073,Ad group - 10/17/2022 07:52:32,60720092609371,Superior Lennox,ENABLED,1,0.09,30,Fireplace doors,0,0
45896,b00eo1ru6i,412206056289203,substitutes,TARGETING_EXPRESSION_PREDEFINED,344749618772291,Ad Group - 8/21/2025 19:19:02.133,453073120459496,Roller Kit Tray Auto - 8/21/2025 19:19:02.436,ENABLED,1,0.84,30,Paint Roller Kits,0,0
45896,heatilator fireplace doors gr19,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.34,31,Fireplace doors,0,0
45896,3 inch paint roller,317345726043118,3 inch roller,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,1,0.5,31,Paint roller cover,0,0
45896,fireplace makeover kits,508779402148054,fireplace makeover kits,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,1,0.48,32,Fireplace Painting Kit,1,1
45896,camping table,524598721345077,portable picnic table,BROAD,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,1,0.33,35,Picnic Table,0,0
45896,18 paint roller,542168944705082,close-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,36,Paint Roller Kits,0,0
45896,18 inch paint roller,528343773880563,"keyword-group=""category""",TARGETING_EXPRESSION,407819491721155,Roller Tray & Ex Pole Manual Targeting Ad group - 3/21/2025 20:08:22,301818806997849,"Rollers, Frame, Tray, Pole - Man. Targeting (2 kits) Shane",ENABLED,1,0.37,37,Paint Roller Kits,0,0
45896,seat belt grabber for seniors,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,1,0.32,60,Seat belt grabber,1,0
45896,heatilator fireplace doors,216071112087233,+heatilator +fireplace +doors,BROAD,51887425346751,Ad group - 10/17/2022 08:22:30,221174428371581,Heatilator Fireplace Doors,ENABLED,1,0.35,92,Fireplace doors,0,0
45896,smoke eliminator,478439030578220,smoke eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,0.75,95,Smoke Extractor,0,0
45896,smoke odor eliminator,371554855635513,smoke odor eliminator,EXACT,413821976719342,Xtractor - B0CGGP5FP5 - Exact STR (Daniyal) TOS100,287402332454796,SmokeXtractor - Exact STR (Shane) TOS100,ENABLED,1,0.75,445,Smoke Extractor,0,0
45896,seat belt grabber handle,140246648303326,+seat +belt +grabber,BROAD,42412715142864,Ad group - 1/16/2023 21:37:33,53630664382317,Seat Belt grabber 2 pack,ENABLED,2,1.12,5,Seat belt grabber,1,1
45896,3 inch paint roller frame,444578015427974,3 inch roller frame,BROAD,12185778796917,"2-Pack 3"" Roller Frames Manual Target - Ad group - 1/27/2023 22:11:16",106758846784056,"2-Pack 3"" Roller Frame Manual Targeting",ENABLED,2,1.22,5,Paint roller cover,1,1
45896,3 inch roller cover,558889389676364,3 inch roller,BROAD,69903844702296,"6-pack 3"" Roller Covers - Manual Target Ad group - 1/27/2023 22:00:37",104299600570379,3 inch paint roller covers exact,ENABLED,2,1.38,11,Paint roller cover,0,0
45896,portable picnic table,350480518347549,portable picnic table,EXACT,476849782773531,Ad group - SP - BROAD+ STR TOS100,376053158927208,Picnic Table - SP - BROAD+Exact STR Catchall TOS100 (Shane) - B0DX8Q1G27,ENABLED,2,1.0,21,Picnic Table,0,0
45896,seat belt grabber,449855257284156,seat belt grabber,EXACT,151155804930704,SBG 1/2-Packs Manual Targeting - Ad group - 6/26/2022 16:41:18,53854195030497,Seat Belt Grabber Broad,ENABLED,2,1.53,52,,0,0
45896,fireplace paint,343722306482676,fireplace paint,EXACT,463817560840567,Paint Kit Ad group shane - 3/4/2025 21:30:34,560938632034272,Brick-Anew Paint Kits (Shane),ENABLED,2,1.46,689,Fireplace Painting Kit,0,0
45897,extension pole,542168944705082,close-match,TARGETING_EXPRESSION_PREDEFINED,552580249355790,Ad Group - 8/21/2025 19:21:44.698,382684540017146,Roller Kit Pole Auto - 8/21/2025 19:21:45.117,ENABLED,1,0.63,1,Paint Roller Kits,0,0
45897,b085qp36gw,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,0,0
45897,b0d2731jyl,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,0,0
45897,zep smoke odor eliminator spray,468476619788956,substitutes,TARGETING_EXPRESSION_PREDEFINED,403745218858858,Ad Group - 8/21/2025 19:45:52.811,470908704943920,SmokeXtractor Auto - 8/21/2025 19:45:53.256,ENABLED,1,0.75,1,,0,0
